onset	duration	trial_type	trial_name	stim_file
235.449999999999	0.1	49	pulse	../hrf/images/green_circle.png
236.299999999999	0.1	49	pulse	../hrf/images/green_circle.png
237.149999999999	0.1	49	pulse	../hrf/images/green_circle.png
237.999999999999	0.1	49	pulse	../hrf/images/green_circle.png
238.849999999999	0.1	49	pulse	../hrf/images/green_circle.png
239.699999999999	0.1	49	pulse	../hrf/images/green_circle.png
240.549999999999	0.1	49	pulse	../hrf/images/green_circle.png
241.399999999999	0.1	49	pulse	../hrf/images/green_circle.png
242.249999999999	0.1	49	pulse	../hrf/images/green_circle.png
243.099999999999	0.1	49	pulse	../hrf/images/green_circle.png
243.949999999999	0.1	49	pulse	../hrf/images/green_circle.png
244.799999999999	0.1	49	pulse	../hrf/images/green_circle.png
245.649999999999	0.1	49	pulse	../hrf/images/green_circle.png
246.499999999999	0.1	49	pulse	../hrf/images/green_circle.png
247.349999999999	0.1	49	pulse	../hrf/images/green_circle.png
248.199999999999	0.1	49	pulse	../hrf/images/green_circle.png
249.049999999999	0.1	49	pulse	../hrf/images/green_circle.png
249.899999999999	0.1	49	pulse	../hrf/images/green_circle.png
250.749999999999	0.1	49	pulse	../hrf/images/green_circle.png
251.599999999999	0.1	49	pulse	../hrf/images/green_circle.png
252.449999999999	0.1	49	pulse	../hrf/images/green_circle.png
253.299999999999	0.1	49	pulse	../hrf/images/green_circle.png
254.149999999999	0.1	49	pulse	../hrf/images/green_circle.png
254.999999999999	0.1	49	pulse	../hrf/images/green_circle.png
255.849999999999	0.1	49	pulse	../hrf/images/green_circle.png
256.699999999999	0.1	49	pulse	../hrf/images/green_circle.png
257.549999999999	0.1	49	pulse	../hrf/images/green_circle.png
258.399999999999	0.1	49	pulse	../hrf/images/green_circle.png
259.249999999999	0.1	49	pulse	../hrf/images/green_circle.png
260.099999999999	0.1	49	pulse	../hrf/images/green_circle.png
260.949999999999	0.1	49	pulse	../hrf/images/green_circle.png
261.799999999999	0.1	49	pulse	../hrf/images/green_circle.png
262.649999999999	0.1	49	pulse	../hrf/images/green_circle.png
263.499999999999	0.1	49	pulse	../hrf/images/green_circle.png
264.349999999999	0.1	49	pulse	../hrf/images/green_circle.png
265.199999999999	0.1	49	pulse	../hrf/images/green_circle.png
266.049999999999	0.1	49	pulse	../hrf/images/green_circle.png
